846	0
847	1
848	0
849	1
850	1
851	0
852	1
853	0
854	0
855	0
856	0
857	1
858	0
859	1
860	1
861	0
862	0
863	1
864	1
865	1
866	1
867	1
868	0
869	0
870	0
871	0
872	1
873	1
874	1
875	1
876	0
877	0
878	1
879	1
880	1
881	0
882	1
883	0
884	0
885	0
886	0
887	1
888	0
889	0
890	1
891	0
892	0
893	1
894	0
895	1
896	1
897	0
898	0
899	0
900	0
901	1
902	0
903	0
904	0
905	1
906	0
907	0
908	0
909	0
910	0
911	0
912	1
913	1
914	0
915	0
916	0
917	0
918	0
919	1
920	0
921	0
922	0
923	1
924	1
925	0
926	1
927	0
928	1
929	1
930	1
931	0
932	0
933	1
934	1
935	0
936	1
937	1
938	0
939	0
940	1
941	0
942	1
943	0
944	1
945	0
946	0
947	0
948	0
949	1
950	1
951	0
952	1
953	0
954	1
955	0
956	0
957	0
958	1
959	0
960	1
961	0
962	1
963	0
964	1
965	1
966	1
967	1
968	1
969	0
970	0
971	0
972	0
973	1
974	1
975	1
976	1
977	0
978	1
979	1
980	1
981	1
982	0
983	0
984	1
985	1
986	1
987	1
988	0
989	0
990	1
991	0
992	0
993	1
994	0
995	1
996	0
997	0
998	0
999	1
1000	1
1001	0
1002	1
1003	1
1004	0
1005	0
1006	0
1007	1
1008	1
1009	0
1010	0
1011	0
1012	0
1013	1
1014	0
1015	1
1016	1
1017	0
1018	0
1019	1
1020	1
1021	1
1022	1
1023	0
1024	1
1025	1
1026	0
1027	0
1028	1
1029	0
1030	1
1031	1
1032	0
1033	1
1034	1
1035	1
1036	1
1037	1
1038	0
1039	1
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	1
1048	1
1049	1
1050	1
1051	0
1052	1
1053	0
1054	0
1055	0
1056	0
1057	1
1058	1
1059	1
1060	0
1061	1
1062	1
1063	1
1064	1
1065	1
1066	1
1067	1
1068	0
1069	0
1070	1
1071	0
1072	1
1073	0
1074	1
1075	1
1076	0
1077	1
1078	1
1079	0
1080	0
1081	1
1082	1
1083	1
1084	0
1085	0
1086	0
1087	0
1088	1
1089	0
1090	1
1091	1
1092	0
1093	0
1094	1
1095	1
1096	0
1097	0
1098	0
1099	1
1100	1
1101	1
1102	1
1103	0
1104	0
1105	1
1106	0
1107	0
1108	0
1109	1
1110	0
1111	1
1112	0
1113	0
1114	0
1115	1
1116	0
1117	0
1118	0
1119	0
1120	0
1121	1
1122	0
1123	1
1124	1
1125	1
1126	1
1127	1
1128	0
1129	0
1130	0
1131	0
1132	1
1133	1
1134	0
1135	1
1136	1
1137	0
1138	1
1139	1
1140	0
1141	0
1142	1
1143	0
1144	1
1145	1
1146	1
1147	1
1148	1
1149	0
1150	0
1151	0
1152	1
1153	1
1154	0
1155	1
1156	0
1157	0
1158	1
1159	0
1160	1
1161	1
1162	0
1163	1
1164	1
1165	0
1166	0
1167	0
1168	0
1169	0
1170	1
1171	0
1172	0
1173	1
1174	1
1175	0
1176	0
1177	0
1178	0
1179	1
1180	0
1181	1
1182	0
1183	1
1184	1
1185	1
1186	0
1187	1
1188	0
1189	0
1190	0
1191	0
1192	1
1193	0
1194	0
1195	0
1196	0
1197	1
1198	1
1199	1
1200	0
1201	0
1202	0
1203	1
1204	1
1205	1
1206	0
1207	0
1208	1
1209	1
1210	1
1211	0
1212	0
1213	0
1214	1
1215	1
1216	1
1217	0
1218	0
1219	0
1220	1
1221	1
1222	0
1223	0
1224	0
1225	0
1226	1
1227	1
1228	0
1229	0
1230	1
1231	0
1232	1
1233	1
1234	0
1235	1
1236	0
1237	0
1238	1
1239	0
1240	0
1241	0
1242	1
1243	1
1244	1
1245	0
1246	1
1247	1
1248	1
1249	0
1250	1
1251	0
1252	1
1253	0
1254	1
1255	0
1256	1
1257	1
1258	0
1259	1
1260	0
1261	0
1262	1
1263	0
1264	0
1265	1
1266	0
1267	0
1268	0
1269	0
1270	0
1271	1
1272	1
1273	1
1274	1
1275	0
1276	1
1277	0
1278	1
1279	1
1280	0
1281	1
1282	0
1283	1
1284	1
1285	1
1286	1
1287	1
1288	0
1289	0
1290	1
1291	0
1292	1
1293	0
1294	1
1295	1
1296	1
1297	0
1298	0
1299	1
1300	1
1301	0
1302	1
1303	0
1304	1
1305	1
1306	1
1307	1
1308	0
1309	1
1310	1
1311	0
1312	1
1313	0
1314	1
1315	0
1316	1
1317	1
1318	0
1319	0
1320	1
1321	1
1322	1
1323	1
1324	0
1325	1
1326	0
1327	0
1328	1
1329	1
1330	0
1331	1
1332	0
1333	1
1334	1
1335	0
1336	0
1337	1
1338	1
1339	1
1340	0
1341	1
1342	1
1343	1
1344	1
1345	0
1346	0
1347	1
1348	1
1349	1
1350	0
1351	1
1352	0
1353	1
1354	0
1355	1
1356	0
1357	0
1358	1
1359	1
1360	1
1361	1
1362	1
1363	0
1364	0
1365	1
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	1
1374	0
1375	0
1376	1
1377	1
1378	1
1379	0
1380	0
1381	0
1382	1
1383	1
1384	0
1385	0
1386	1
1387	1
1388	0
1389	0
1390	0
1391	1
1392	0
1393	1
1394	0
1395	1
1396	0
1397	1
1398	1
1399	1
1400	0
1401	0
1402	0
1403	1
1404	0
1405	0
1406	1
1407	0
1408	0
1409	1
1410	0
1411	1
1412	0
1413	0
1414	1
1415	1
1416	1
1417	0
1418	0
1419	1
1420	1
1421	1
1422	0
1423	1
1424	1
1425	1
1426	1
1427	1
1428	0
1429	0
1430	0
1431	1
1432	0
1433	0
1434	0
1435	0
1436	0
1437	1
1438	0
1439	0
1440	1
1441	1
1442	1
1443	1
1444	0
1445	1
1446	0
1447	0
1448	0
1449	1
1450	0
1451	0
1452	0
1453	1
1454	0
1455	0
1456	1
1457	0
1458	0
1459	1
1460	0
1461	0
1462	1
1463	1
1464	0
1465	1
1466	1
1467	0
1468	0
1469	1
1470	1
1471	1
1472	0
1473	1
1474	1
1475	1
1476	0
1477	1
1478	1
1479	1
1480	1
1481	0
1482	1
1483	1
1484	1
1485	1
1486	0
1487	0
1488	0
1489	0
1490	1
1491	1
1492	1
1493	0
1494	1
1495	0
1496	1
1497	1
1498	0
1499	1
1500	0
1501	0
1502	1
1503	0
1504	1
1505	0
1506	0
1507	0
1508	0
1509	0
1510	1
1511	0
1512	0
1513	0
1514	1
1515	0
1516	1
1517	0
1518	1
1519	0
1520	1
1521	1
1522	0
1523	0
1524	0
1525	1
1526	1
1527	1
1528	0
1529	0
1530	0
1531	1
1532	0
1533	0
1534	0
1535	1
1536	1
1537	0
1538	1
1539	0
1540	0
1541	0
1542	0
1543	0
1544	1
1545	0
1546	1
1547	0
1548	1
1549	0
1550	1
1551	0
1552	0
1553	1
1554	0
1555	1
1556	1
1557	0
1558	0
1559	1
1560	1
1561	1
1562	0
1563	1
1564	0
1565	0
1566	0
1567	0
1568	0
1569	1
1570	1
1571	1
1572	1
1573	0
1574	1
1575	1
1576	1
1577	1
1578	0
1579	0
1580	1
1581	1
1582	0
1583	1
1584	0
1585	0
1586	1
1587	0
1588	0
1589	0
1590	1
1591	1
1592	1
1593	0
1594	1
1595	1
1596	1
1597	0
1598	0
1599	1
1600	1
1601	0
1602	1
1603	1
1604	1
1605	0
1606	0
1607	1
1608	0
1609	0
1610	0
1611	0
1612	1
1613	1
1614	0
1615	1
1616	1
1617	1
1618	0
1619	0
1620	1
1621	0
1622	1
1623	0
1624	1
1625	1
1626	0
1627	0
1628	1
1629	1
1630	1
1631	1
1632	0
1633	0
1634	1
1635	0
1636	1
1637	1
1638	1
1639	1
1640	0
1641	0
1642	0
1643	0
1644	1
1645	0
1646	1
1647	0
1648	0
1649	1
1650	0
1651	1
1652	0
1653	0
1654	1
1655	1
1656	0
1657	0
1658	1
1659	0
1660	0
1661	1
1662	1
1663	1
1664	0
1665	0
1666	1
1667	1
1668	0
1669	0
1670	0
1671	0
1672	1
1673	1
1674	1
1675	1
1676	1
1677	0
1678	1
1679	0
1680	1
1681	1
1682	0
1683	1
1684	1
1685	0
1686	0
1687	1
1688	1
1689	1
1690	1
1691	0
1692	1
1693	1
1694	1
1695	0
1696	1
1697	1
1698	0
1699	0
1700	1
1701	1
1702	0
1703	0
1704	1
1705	1
1706	0
1707	0
1708	1
1709	0
1710	0
1711	0
1712	1
1713	1
1714	0
1715	1
1716	0
1717	1
1718	0
1719	0
1720	0
1721	0
1722	1
1723	1
1724	0
1725	0
1726	0
1727	1
1728	0
1729	1
1730	1
1731	1
1732	0
1733	1
1734	1
1735	1
1736	0
1737	0
1738	1
1739	1
1740	0
1741	1
1742	1
1743	0
1744	1
1745	0
1746	0
1747	1
1748	1
1749	0
1750	1
1751	0
1752	0
1753	0
1754	0
1755	1
1756	0
1757	0
1758	1
1759	0
1760	1
1761	1
1762	0
1763	1
1764	0
1765	1
1766	0
1767	1
1768	1
1769	1
1770	0
1771	0
1772	0
1773	1
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	1
1782	1
1783	1
1784	1
1785	0
1786	1
1787	1
1788	0
1789	1
1790	0
1791	0
1792	1
1793	1
1794	0
1795	1
1796	1
1797	1
1798	1
1799	0
1800	1
1801	0
1802	1
1803	1
1804	0
1805	1
1806	1
1807	1
1808	1
1809	1
1810	0
1811	1
1812	0
1813	1
1814	1
1815	0
1816	1
1817	0
1818	1
1819	1
1820	0
1821	0
1822	0
1823	1
1824	1
1825	0
1826	0
1827	0
1828	0
1829	1
1830	1
1831	0
1832	0
1833	0
1834	0
1835	0
1836	0
1837	1
1838	0
1839	1
1840	0
1841	0
1842	1
1843	1
1844	0
1845	0
1846	1
1847	1
1848	1
1849	1
1850	1
1851	1
1852	1
1853	0
1854	1
1855	1
1856	0
1857	1
1858	0
1859	0
1860	1
1861	0
1862	0
1863	0
1864	0
1865	1
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	1
1873	1
1874	1
1875	1
1876	1
1877	1
1878	0
1879	0
1880	1
1881	1
1882	1
1883	0
1884	0
1885	0
1886	1
1887	0
1888	1
1889	0
1890	0
1891	0
1892	1
1893	0
1894	1
1895	1
1896	0
1897	1
1898	1
1899	0
1900	1
1901	1
1902	0
1903	1
1904	1
1905	1
1906	1
1907	1
1908	1
1909	0
1910	0
1911	1
1912	1
1913	1
1914	1
1915	0
1916	1
1917	0
1918	1
1919	0
1920	1
1921	1
1922	0
1923	0
1924	0
1925	1
1926	1
1927	1
1928	1
1929	1
1930	0
1931	0
1932	1
1933	0
1934	1
1935	0
1936	1
1937	1
1938	0
1939	0
1940	0
1941	1
1942	1
1943	0
1944	0
1945	0
1946	0
1947	0
1948	1
1949	1
1950	0
1951	1
1952	0
1953	0
1954	0
1955	0
1956	1
1957	1
1958	1
1959	1
1960	0
1961	1
1962	0
1963	1
1964	1
1965	1
1966	0
1967	0
1968	1
1969	0
1970	0
1971	0
1972	0
1973	0
1974	1
1975	1
1976	1
1977	0
1978	1
1979	1
1980	1
1981	0
1982	1
1983	1
1984	0
1985	1
1986	1
1987	0
1988	1
1989	1
1990	1
1991	0
1992	1
1993	0
1994	1
1995	1
1996	0
1997	0
1998	1
1999	1
2000	1
2001	1
2002	1
2003	0
2004	1
2005	0
2006	0
2007	1
2008	0
2009	1
2010	1
2011	1
2012	0
2013	0
2014	0
2015	1
2016	1
2017	1
2018	1
2019	1
2020	0
2021	1
2022	0
2023	0
2024	0
2025	0
2026	0
2027	0
2028	0
2029	0
2030	0
2031	1
2032	0
2033	1
2034	1
2035	1
2036	0
2037	0
2038	1
2039	0
2040	1
2041	1
2042	0
2043	0
2044	0
2045	0
2046	0
2047	1
2048	1
2049	1
2050	1
2051	1
2052	1
2053	0
2054	0
2055	1
2056	0
2057	1
2058	0
2059	0
2060	1
2061	0
2062	0
2063	0
2064	1
2065	1
2066	0
2067	1
2068	1
2069	0
2070	1
2071	0
2072	1
2073	1
2074	1
2075	1
2076	1
2077	1
2078	1
2079	1
2080	0
2081	1
2082	0
2083	1
2084	1
2085	0
2086	1
2087	0
2088	0
2089	0
2090	1
2091	1
2092	1
2093	0
2094	1
2095	0
2096	1
2097	1
2098	1
2099	1
2100	1
2101	1
2102	1
2103	1
2104	0
2105	1
2106	0
2107	1
2108	1
2109	1
2110	0
2111	0
2112	1
2113	0
2114	1
2115	0
2116	1
2117	0
2118	1
2119	0
2120	0
2121	0
2122	1
2123	0
2124	1
2125	0
2126	0
2127	1
2128	1
2129	0
2130	1
2131	1
2132	1
2133	0
2134	1
2135	1
2136	1
2137	0
2138	1
2139	1
2140	1
2141	1
2142	0
2143	0
2144	0
2145	1
2146	1
2147	1
2148	1
2149	1
2150	0
2151	0
2152	1
2153	0
2154	1
2155	1
2156	0
2157	1
2158	0
2159	0
2160	0
2161	1
2162	1
2163	1
2164	0
2165	0
2166	1
2167	1
2168	1
2169	0
2170	0
2171	0
2172	1
2173	0
2174	0
2175	0
2176	0
2177	1
2178	1
2179	0
2180	0
2181	0
2182	0
2183	1
2184	1
2185	1
2186	0
2187	0
2188	1
2189	0
2190	1
2191	0
2192	0
2193	0
2194	1
2195	1
2196	1
2197	0
2198	1
2199	1
2200	0
2201	0
2202	1
2203	0
2204	0
2205	1
2206	1
2207	1
2208	0
2209	1
2210	0
2211	1
2212	1
2213	0
2214	0
2215	1
2216	1
2217	1
2218	1
2219	0
2220	1
2221	1
2222	0
2223	0
2224	1
2225	0
2226	1
2227	1
2228	1
2229	0
2230	1
2231	0
2232	0
2233	0
2234	1
2235	1
2236	1
2237	0
2238	0
2239	1
2240	1
2241	0
2242	1
2243	1
2244	0
2245	0
2246	0
2247	0
2248	1
2249	0
2250	1
2251	0
2252	0
2253	1
2254	0
2255	0
2256	1
2257	1
2258	1
2259	1
2260	1
2261	1
2262	1
2263	1
2264	0
2265	0
2266	0
2267	1
2268	0
2269	0
2270	0
2271	1
2272	1
2273	1
2274	1
2275	0
2276	1
2277	0
2278	0
2279	0
2280	0
2281	1
2282	1
2283	0
2284	0
2285	1
2286	0
2287	1
2288	1
2289	1
2290	1
2291	1
2292	0
2293	1
2294	0
2295	1
2296	1
2297	0
2298	0
2299	0
2300	0
2301	0
2302	0
2303	1
2304	1
2305	1
2306	1
2307	1
2308	1
2309	1
2310	1
2311	1
2312	0
2313	1
2314	1
2315	0
2316	1
2317	1
2318	1
2319	0
2320	0
2321	1
2322	1
2323	0
2324	0
2325	1
2326	1
2327	0
2328	0
2329	0
2330	0
2331	1
2332	1
2333	1
2334	0
2335	0
2336	0
2337	0
2338	1
2339	0
2340	1
2341	1
2342	0
2343	0
2344	1
2345	0
2346	1
2347	0
2348	1
2349	0
2350	1
2351	1
2352	1
2353	0
2354	0
2355	1
2356	1
2357	1
2358	0
2359	0
2360	0
2361	0
2362	1
2363	1
2364	1
2365	0
2366	0
2367	1
2368	0
2369	0
2370	0
2371	1
2372	1
2373	1
2374	0
2375	0
2376	1
2377	1
2378	0
2379	1
2380	1
2381	1
2382	1
2383	0
2384	0
2385	0
2386	0
2387	0
2388	1
2389	0
2390	1
2391	0
2392	0
2393	0
2394	0
2395	0
2396	1
2397	1
2398	0
2399	1
2400	1
2401	0
2402	1
2403	0
2404	1
2405	1
2406	1
2407	0
2408	0
2409	1
2410	0
2411	0
2412	0
2413	0
2414	0
2415	0
2416	0
2417	0
2418	1
2419	0
2420	1
2421	0
2422	0
2423	1
2424	0
2425	1
2426	1
2427	1
2428	1
2429	0
2430	0
2431	0
2432	1
2433	0
2434	0
2435	0
2436	0
2437	0
2438	0
2439	1
2440	1
2441	0
2442	1
2443	0
2444	1
2445	0
2446	0
2447	0
2448	0
2449	0
2450	1
2451	1
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	0
2459	0
2460	0
2461	0
2462	1
2463	0
2464	1
2465	0
2466	1
2467	1
2468	1
2469	0
2470	1
2471	1
2472	0
2473	1
2474	0
2475	0
2476	0
2477	0
2478	0
2479	0
2480	0
2481	1
2482	1
2483	1
2484	1
2485	0
2486	1
2487	1
2488	0
2489	1
2490	0
2491	0
2492	0
2493	1
2494	0
2495	1
2496	1
2497	0
2498	0
2499	0
2500	1
2501	1
2502	0
2503	0
2504	0
2505	0
2506	0
2507	0
2508	1
2509	0
2510	1
2511	1
2512	1
2513	0
2514	0
2515	0
2516	0
2517	0
2518	0
2519	0
2520	1
2521	1
2522	1
2523	0
2524	0
2525	1
2526	1
2527	1
2528	0
2529	1
2530	0
2531	0
2532	1
2533	0
2534	1
2535	0
2536	1
2537	1
2538	1
2539	1
2540	0
2541	0
2542	1
2543	1
2544	0
2545	1
2546	1
2547	0
2548	0
2549	0
2550	0
2551	1
2552	0
2553	0
2554	1
2555	1
2556	1
2557	1
2558	1
2559	0
2560	0
2561	0
2562	1
2563	1
2564	1
2565	0
2566	0
2567	1
2568	0
2569	1
2570	0
2571	0
2572	0
2573	1
2574	0
2575	0
2576	1
2577	1
2578	1
2579	0
2580	1
2581	0
2582	1
2583	1
2584	0
2585	1
2586	0
2587	0
2588	0
2589	0
2590	1
2591	1
2592	0
2593	0
2594	1
2595	1
2596	0
2597	1
2598	1
2599	1
2600	1
2601	1
2602	0
2603	0
2604	1
2605	0
2606	0
2607	0
2608	1
2609	1
2610	1
2611	1
2612	1
2613	1
2614	0
2615	0
2616	0
2617	0
2618	1
2619	0
2620	1
2621	1
2622	1
2623	0
2624	0
2625	1
2626	1
2627	0
2628	0
2629	1
2630	1
2631	1
2632	1
2633	0
2634	1
2635	0
2636	0
2637	0
2638	1
2639	1
2640	1
2641	1
2642	0
2643	1
2644	1
2645	0
2646	1
2647	0
2648	1
2649	1
2650	1
2651	0
2652	1
2653	0
2654	0
2655	1
2656	0
2657	1
2658	1
2659	1
2660	0
2661	0
2662	1
2663	1
2664	0
2665	1
2666	1
2667	0
2668	1
2669	0
2670	1
2671	1
2672	0
2673	1
2674	1
2675	1
2676	1
2677	0
2678	1
2679	1
2680	1
2681	1
2682	1
2683	1
2684	1
2685	0
2686	0
2687	1
2688	1
2689	1
2690	1
2691	0
2692	1
2693	0
2694	0
2695	1
2696	1
2697	0
2698	0
2699	1
2700	1
2701	1
2702	0
2703	0
2704	1
2705	0
2706	1
2707	1
2708	0
2709	1
2710	1
2711	1
2712	1
2713	1
2714	0
2715	1
2716	0
2717	1
2718	0
2719	1
2720	0
2721	0
2722	0
2723	1
2724	1
2725	1
2726	0
2727	0
2728	1
2729	0
2730	1
2731	0
2732	0
2733	1
2734	1
2735	1
2736	1
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	1
2744	0
2745	1
2746	1
2747	1
2748	1
2749	1
2750	1
2751	1
2752	0
2753	1
2754	0
2755	0
2756	0
2757	0
2758	1
2759	0
2760	0
2761	1
2762	1
2763	1
2764	1
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	1
2772	1
2773	0
2774	1
2775	0
2776	1
2777	1
2778	1
2779	0
2780	0
2781	0
2782	0
2783	1
2784	1
2785	0
2786	0
2787	0
2788	1
2789	0
2790	1
2791	0
2792	0
2793	0
2794	0
2795	0
2796	0
2797	0
2798	1
2799	0
2800	0
2801	1
2802	1
2803	1
2804	0
2805	0
2806	1
2807	1
2808	0
2809	1
2810	0
2811	1
2812	1
2813	1
2814	1
2815	0
2816	1
2817	0
2818	0
2819	1
2820	0
2821	0
2822	0
2823	1
2824	1
2825	0
2826	1
2827	1
2828	0
2829	0
2830	0
2831	0
2832	1
2833	1
2834	1
2835	0
2836	1
2837	0
2838	1
2839	0
2840	0
2841	1
2842	1
2843	0
2844	0
2845	0
2846	1
2847	1
2848	0
2849	0
2850	0
2851	0
2852	0
2853	1
2854	1
2855	1
2856	0
2857	0
2858	0
2859	1
2860	1
2861	0
2862	1
2863	1
2864	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	1
2871	0
2872	1
2873	1
2874	0
2875	1
2876	0
2877	0
2878	0
2879	0
2880	1
2881	0
2882	0
2883	0
2884	1
2885	0
2886	0
2887	1
2888	0
2889	1
2890	0
2891	1
2892	1
2893	1
2894	0
2895	1
2896	0
2897	0
2898	0
2899	1
2900	0
2901	0
2902	0
2903	0
2904	0
2905	1
2906	1
2907	1
2908	0
2909	0
2910	1
2911	0
2912	0
2913	1
2914	1
2915	0
2916	1
2917	1
2918	0
2919	0
2920	1
2921	1
2922	1
2923	1
2924	0
2925	0
2926	0
2927	1
2928	1
2929	1
2930	0
2931	0
2932	0
2933	1
2934	0
2935	0
2936	1
2937	0
2938	0
2939	0
2940	1
2941	1
2942	1
2943	0
2944	1
2945	1
2946	1
2947	0
2948	0
2949	1
2950	1
2951	1
2952	0
2953	0
2954	0
2955	0
2956	0
2957	1
2958	0
2959	1
2960	0
2961	0
2962	1
2963	1
2964	0
2965	0
2966	1
2967	0
2968	1
2969	1
2970	1
2971	0
2972	1
2973	0
2974	0
2975	0
2976	1
2977	1
2978	0
2979	0
2980	1
2981	1
2982	1
2983	1
2984	0
2985	0
2986	1
2987	0
2988	0
2989	0
2990	0
2991	0
2992	0
2993	0
2994	1
2995	1
2996	1
2997	0
2998	1
2999	1
